hashed_project_id,run_id,product_id,platform_id,title,category,categories_flat,category_deepest_level,deepest_category_id,segment_name,initial_taxonomy_name,initial_taxonomy_definition,refined_taxonomy_name,refined_taxonomy_definition,taxonomy_stage
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1530,B0D17QKMLK,"TREATLIFE 2 in 1 Dimmer Plug with Remote, No Smart Features, Wireless Remote Control Outlet, Up to 100FT Range, Plug-in Dimmer Switch for Dimmable Bulbs, String Lights, Max Power 300W",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,89,B0CHMQW45X,"TREATLIFE Dimmer Plug with 100FT Wireless Remote Control, IP44 Weather Resistance, Outdoor Dimmer for String Lights, Lamps, Patio Lights, Max Power 400W",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1889,B07YBCGPFK,"Brightech Smart Dimmer Plug for LED Outdoor String Lights, Comes with Remote Control, Works Up to Max Power 150W, Waterproof Commercial Grade Dimmer for Dimmable String Lights",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,196,B09V7HG417,"ELEGRP Digital Rotating Dimmer Switch for Dimmable LED, CFL and Incandescent Light Lamp Bulbs, Single Pole / 3-Way Rotary Dimmer Switch, Wall Plate Included, UL Listed (1 Pack, Matte White)",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Rotary Dimmer Switches,Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1560,B07CP2W7NK,"Maxxima Dimmer Electrical Light Switch - Featuring Blue Indicator Light, LED Compatible, 3-Way/Single Pole Use, 600 Watt Max, Dimmable Lamp and Lighting Control, Wall Plate Included - White Single Pack White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Rotary Dimmer Switches,Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1893,B08GFGB8ZL,"BESTTEN Dimmer Light Switch, 3 Way or Single Pole LED Slide Dimmer Switch, Compatible with LED Dimmable Lamp, CFL, Incandescent, Halogen Bulb, Screwless Wallplate Included, White 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,16,B07GNXMVFP,"BESTTEN 6 Pack Dimmer Light Switch, LED Dimmer Switch, Single-Pole or 3-Way, for Dimmable LED, Halogen and Incandescent Bulbs, 120V, Wall Plate Included, UL Listed, White Standard White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,285,B0D12VMWW2,"AIDA Toggle Slide Dimmer Switch for Dimmable LED Light/CFL/Incandescent 600 Watt max, Single-Pole or 3-Way, Rocker On/Off Wall Switch with Dimmer Slider, Wall Plate NOT Included, UL Listed, 1 Pack Without Wall Plate 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,2,B099RJ2HRN,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer, Wall Plate Included, UL Listed, 6 Pack, Matte White Single-Pole / 3-Way White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,6,B07S29S7QD,"BESTTEN 2 Pack Dimmer Light Switch, Universal Lighting Control, Single Pole or 3 Way, Compatible with LED Dimmable Lamp, CFL, Incandescent, Halogen Bulb, Decorator Wallplate Included, UL Listed, White Standard White 2",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,42,B08XH6HRTZ,"Simple Dimmer by Deako, Slide Switch, 3-Way/4-Way/Single Pole, Neutral Wire Required, White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,4,B094XXG14N,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer Light Switch, Wall Plate Included, UL Listed, 10 Pack, Matte White Single-Pole / 3-Way White 10",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,19,B0771BC2YH,"Cloudy Bay in Wall Dimmer Switch for LED Light/CFL/Incandescent,3-Way Single Pole Dimmable Slide,600 Watt max,Cover Plate Included 1-Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1533,B07GFT915S,"TOPGREENER Digital Dimmer Paddle Light Switch for Dimmable 300W LED/CFL Lights, Single Pole/3-Way, Modern Upgrade,LED Slide Dimmer, Wall Plate Included, UL Listed, White,10 Pack Single Pole & 3 Way White 10",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,862,B0F5B65WZF,"LIDER Dual Rocker Light Switch and Slide LED Dimmer, Combination Light Switch and Dimmer, 1-Pole, No Neutral Required, UL-Listed, Wall Plate Included, White Dimmer Switch White 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Dual Load Dimmer Switches,"Wall-mounted dimmer switches capable of controlling two separate lighting circuits simultaneously, e.g. double dimmers, dual circuit dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,283,B0CMQKDNDQ,"BESTTEN Super Slim Dimmer Light Switch, Quiet Rocker, Max 300W LED, CFL, 600W Incandescent, Single Pole or 3 Way Dimmable Switch with Screwless Wallplate, ETL Listed, 3 Pack, White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Toggle Dimmer Switches,"Wall-mounted dimmer switches with toggle-style controls for on/off and dimming functions, e.g. toggle dimmers, rocker dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,282,B07PJTLB7Z,"TREATLIFE Smart Dimmer Switch 4 Pack, Smart Switch Works with Alexa and Google Home, 2.4GHz WiFi Dimmer Light Switch for LED, CFL, Incandescent Bulbs, Neutral Wire Required, Single Pole",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Smart Dimmer Switches,Smart Dimmer Switches,"WiFi-enabled wall-mounted dimmer switches controllable via smartphone apps and voice assistants, e.g. WiFi dimmers, app-controlled dimmers",Smart Dimmer Switches,"WiFi-enabled wall-mounted dimmer switches controllable via smartphone apps and voice assistants, e.g. WiFi dimmers, app-controlled dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1500,B0CTZR6D7J,"ELEGRP Digital Toggle Dimmer Switch for Dimmable LED, CFL and Incandescent Light Bulbs, Single Pole or 3-Way Toggle LED Dimmer Light Switch, Wall Plate Included, UL Listed, 1 Pack, White Single Pole / 3 Way White 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Toggle Dimmer Switches,Toggle Dimmer Switches,"Wall-mounted dimmer switches with toggle-style controls for on/off and dimming functions, e.g. toggle dimmers, rocker dimmers",Toggle Dimmer Switches,"Wall-mounted dimmer switches with toggle-style controls for on/off and dimming functions, e.g. toggle dimmers, rocker dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1521,B087R8TLS7,"DEWENWILS 2 Pack Touch Dimmer Switch, Touch Pad Control with 3 Levels of Dimming, Dimmable LED/CFL Lights, and Incandescent Bulbs, Extension Cord, ETL Listed, Black Black 2 Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Touch Dimmer Switches,Touch Dimmer Switches,"Wall-mounted dimmer switches activated by touch controls with preset dimming levels, e.g. touch pad dimmers, capacitive touch switches",Touch Dimmer Switches,"Wall-mounted dimmer switches activated by touch controls with preset dimming levels, e.g. touch pad dimmers, capacitive touch switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,834,B01M01SVG9,"TOPGREENER In-Wall PIR Motion Sensor Light Switch, Single Pole Occupancy Sensor Switch, Motion Sensor Switch, Need Neutral Wire, Wall Plate Included, On/Off Override, 4A, 500W, TSOS5-W, White, 2 Pack",Electrical Wall Switches,Electrical Wall Switches,0,unknown,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion sensor switches that require neutral wire for installation and operation, e.g. hardwired motion switches, neutral wire dependent switches",Neutral Wire Required Motion Switches,"Motion sensor switches that require neutral wire for installation and operation, e.g. hardwired motion switches, neutral wire dependent switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,836,B00KTCTYKQ,"Sensky BS033C 110v Motion Sensor Light Switch, 180 Degree View Occupancy Sensor Switch, Wall Sensor Switch Light Sensor,Single Pole (Neutral Wire Required), White",Electrical Wall Switches,Electrical Wall Switches,0,unknown,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion sensor switches that require neutral wire for installation and operation, e.g. hardwired motion switches, neutral wire dependent switches",Neutral Wire Required Motion Switches,"Motion sensor switches that require neutral wire for installation and operation, e.g. hardwired motion switches, neutral wire dependent switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,833,B08YLPZ8HT,"Leviton Motion Sensor Light Switch, Motion Activated, Auto-On/Auto-Off or Manual-On, 2A, No Neutral Wire Required, Single Pole, DOS02-LW, White",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion sensor switches that require neutral wire for installation and operation, e.g. hardwired motion switches, neutral wire dependent switches",Single Pole Motion Switches,"Motion sensor switches designed for single pole electrical configurations, e.g. single circuit motion switches, basic motion activated switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,830,B09KNQ5KTB,"Philips Hue Motion Sensor - Exclusively for Philips Hue Smart Lights - Requires Hue Bridge - Easy, No-Wire Installation Sensor Only (New Version)",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,OUT_OF_SCOPE,OUT_OF_SCOPE,"Products that clearly don't belong to Motion-Activated Switches, e.g. standalone motion sensors, wireless motion detectors",OUT_OF_SCOPE,"Products that clearly don't belong to Motion-Activated Switches, e.g. standalone motion sensors, wireless motion detectors",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,832,B08R364D94,"TOPGREENER PIR Motion Sensor Light Switch, Occupancy & Vacancy Motion Sensor Switch,    , No Neutral Wire, Single Pole, TDOS5-HL-W-2PCS, White White 2 Pack",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,PIR Motion Sensor Switches,PIR Motion Sensor Switches,"Motion sensor switches using passive infrared technology for motion detection, e.g. PIR infrared switches, occupancy sensor switches",Single Pole Motion Switches,"Motion sensor switches designed for single pole electrical configurations, e.g. single circuit motion switches, basic motion activated switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,837,B07N3TRGPZ,"ELEGRP Single Pole Occupancy Motion Sensor Light Switch, PIR Infrared Motion Activated Switch, Need Grounding Wire, No Neutral Wire, for CFL/LED/Incandescent, with Plate, UL(2 Pack, Matte White)",Electrical Wall Switches,Electrical Wall Switches,0,unknown,PIR Motion Sensor Switches,PIR Motion Sensor Switches,"Motion sensor switches using passive infrared technology for motion detection, e.g. PIR infrared switches, occupancy sensor switches",PIR Motion Sensor Switches,"Motion sensor switches using passive infrared technology for motion detection, e.g. PIR infrared switches, occupancy sensor switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,838,B09Y5D4ZRR,"ECOELER Motion Sensor Light Switch, No Neutral Wire, PIR Infrared Motion Activated Wall Switch with Sensitivity Adjustable, OCC & VAC Selectable, Single Pole, UL Listed & FCC Listed, White 1 - PACK",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,PIR Motion Sensor Switches,PIR Motion Sensor Switches,"Motion sensor switches using passive infrared technology for motion detection, e.g. PIR infrared switches, occupancy sensor switches",PIR Motion Sensor Switches,"Motion sensor switches using passive infrared technology for motion detection, e.g. PIR infrared switches, occupancy sensor switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,829,B005WM3ALC,"Lutron Maestro Motion Sensor Light Switch Indoor for Bathroom, Garage, Laundry Room, Any Bulbs, Occupancy Vacancy Sensor, Single-Pole, MS-OPS2-WH, White White 1 Pack 2-Amp Single Pole Switch",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,Single Pole Motion Switches,Single Pole Motion Switches,"Motion sensor switches designed for single pole electrical configurations, e.g. single circuit motion switches, basic motion activated switches",Single Pole Motion Switches,"Motion sensor switches designed for single pole electrical configurations, e.g. single circuit motion switches, basic motion activated switches",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,835,B084CMPWST,"Lutron Caseta Smart Lighting Auto On and Off Motion Sensor, For Dimmers, Switches, and Fans Controls, No Wires Required, PD-OSENS-WH, White",Electrical Wall Switches,Electrical Wall Switches,0,unknown,Smart Motion Sensor Switches,Smart Motion Sensor Switches,"Motion sensor switches with smart home connectivity and app control capabilities, e.g. Wi-Fi enabled switches, smart home integration switches",OUT_OF_SCOPE,"Products that clearly don't belong to Motion-Activated Switches, e.g. standalone motion sensors, wireless motion detectors",extraction
2607cee8-f405-42c7-b056-733a52813d72,RUN_20250704T081059Z_14a6,831,B09XYYMJ9D,"Kasa Smart Motion Sensor Switch, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch, Works with Alexa & Google Assistant, UL Certified, No Hub Required(KS200MP2),White,2-Pack Motion Sensor 2-Pack",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,Smart Motion Sensor Switches,Smart Motion Sensor Switches,"Motion sensor switches with smart home connectivity and app control capabilities, e.g. Wi-Fi enabled switches, smart home integration switches",Smart Motion Sensor Switches,"Motion sensor switches with smart home connectivity and app control capabilities, e.g. Wi-Fi enabled switches, smart home integration switches",extraction
457e625fd93cd3add2ea6177a9c4d08f10c244ec,RUN_20250718T142743Z_1313,838,B09Y5D4ZRR,"ECOELER Motion Sensor Light Switch, No Neutral Wire, PIR Infrared Motion Activated Wall Switch with Sensitivity Adjustable, OCC & VAC Selectable, Single Pole, UL Listed & FCC Listed, White 1 - PACK",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,PIR Motion Sensor Wall Switches,PIR Motion Sensor Wall Switches,"Wall-mounted motion sensor switches using passive infrared technology for automatic lighting control, e.g. occupancy sensors, vacancy sensors, adjustable sensitivity switches",PIR Motion Sensor Wall Switches,"Wall-mounted motion sensor switches using passive infrared technology for automatic lighting control, e.g. occupancy sensors, vacancy sensors, adjustable sensitivity switches",extraction
457e625fd93cd3add2ea6177a9c4d08f10c244ec,RUN_20250718T142743Z_1313,832,B08R364D94,"TOPGREENER PIR Motion Sensor Light Switch, Occupancy & Vacancy Motion Sensor Switch,    , No Neutral Wire, Single Pole, TDOS5-HL-W-2PCS, White White 2 Pack",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,PIR Motion Sensor Wall Switches,PIR Motion Sensor Wall Switches,"Wall-mounted motion sensor switches using passive infrared technology for automatic lighting control, e.g. occupancy sensors, vacancy sensors, adjustable sensitivity switches",PIR Motion Sensor Wall Switches,"Wall-mounted motion sensor switches using passive infrared technology for automatic lighting control, e.g. occupancy sensors, vacancy sensors, adjustable sensitivity switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,836,B00KTCTYKQ,"Sensky BS033C 110v Motion Sensor Light Switch, 180 Degree View Occupancy Sensor Switch, Wall Sensor Switch Light Sensor,Single Pole (Neutral Wire Required), White",Electrical Wall Switches,Electrical Wall Switches,0,unknown,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,834,B01M01SVG9,"TOPGREENER In-Wall PIR Motion Sensor Light Switch, Single Pole Occupancy Sensor Switch, Motion Sensor Switch, Need Neutral Wire, Wall Plate Included, On/Off Override, 4A, 500W, TSOS5-W, White, 2 Pack",Electrical Wall Switches,Electrical Wall Switches,0,unknown,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,829,B005WM3ALC,"Lutron Maestro Motion Sensor Light Switch Indoor for Bathroom, Garage, Laundry Room, Any Bulbs, Occupancy Vacancy Sensor, Single-Pole, MS-OPS2-WH, White White 1 Pack 2-Amp Single Pole Switch",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,Neutral Wire Required Motion Switches,Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",Neutral Wire Required Motion Switches,"Motion-activated switches that require a neutral wire connection for proper operation, e.g. three-wire motion switches, standard wired motion switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,832,B08R364D94,"TOPGREENER PIR Motion Sensor Light Switch, Occupancy & Vacancy Motion Sensor Switch,    , No Neutral Wire, Single Pole, TDOS5-HL-W-2PCS, White White 2 Pack",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,No Neutral Wire Motion Switches,No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,833,B08YLPZ8HT,"Leviton Motion Sensor Light Switch, Motion Activated, Auto-On/Auto-Off or Manual-On, 2A, No Neutral Wire Required, Single Pole, DOS02-LW, White",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,No Neutral Wire Motion Switches,No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,838,B09Y5D4ZRR,"ECOELER Motion Sensor Light Switch, No Neutral Wire, PIR Infrared Motion Activated Wall Switch with Sensitivity Adjustable, OCC & VAC Selectable, Single Pole, UL Listed & FCC Listed, White 1 - PACK",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,No Neutral Wire Motion Switches,No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",extraction
22499bca-30aa-4f01-9801-918f12d99cea,RUN_20250704T093042Z_87af,837,B07N3TRGPZ,"ELEGRP Single Pole Occupancy Motion Sensor Light Switch, PIR Infrared Motion Activated Switch, Need Grounding Wire, No Neutral Wire, for CFL/LED/Incandescent, with Plate, UL(2 Pack, Matte White)",Electrical Wall Switches,Electrical Wall Switches,0,unknown,No Neutral Wire Motion Switches,No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",No Neutral Wire Motion Switches,"Motion-activated switches designed to operate without requiring a neutral wire connection, e.g. two-wire motion switches, ground wire only switches",extraction
